,step,Function,Model,ptc regulation,alphaHh_by,x_reach,t_reach
4452,185,Hh,Overshoot,No,1,21.938253889954197,57600
4453,185,Signal,Overshoot,No,1,23.80743891001117,57600
4454,185,Hh,SS,No,1,22.203007339137216,False
4455,185,Signal,SS,No,1,23.476583935384056,False
4456,185,Hh,Overshoot,No,0.5,19.31899859095381,57600
4457,185,Signal,Overshoot,No,0.5,15.953356779412573,57600
4458,185,Hh,SS,No,0.5,19.665485163252796,False
4459,185,Signal,SS,No,0.5,15.67531427646982,False
4460,185,Hh,Overshoot,No,2,24.17223028102569,57600
4461,185,Signal,Overshoot,No,2,31.993763090217286,57600
4462,185,Hh,SS,No,2,24.319904628089674,False
4463,185,Signal,SS,No,2,31.607377939029732,False
4464,186,Hh,Overshoot,Yes,1,13.11100605266516,6330
4465,186,Signal,Overshoot,Yes,1,7.27361394483988,6330
4466,186,Hh,SS,Yes,1,11.432056740392596,False
4467,186,Signal,SS,Yes,1,5.413912989281229,False
4468,186,Hh,Overshoot,Yes,0.5,12.830372538401278,2774
4469,186,Signal,Overshoot,Yes,0.5,5.058929173800777,8068
4470,186,Hh,SS,Yes,0.5,11.956212160405656,False
4471,186,Signal,SS,Yes,0.5,2.868403294477588,False
4472,186,Hh,Overshoot,Yes,2,13.38098322378083,2488
4473,186,Signal,Overshoot,Yes,2,11.006100562363585,6842
4474,186,Hh,SS,Yes,2,11.214186013497994,False
4475,186,Signal,SS,Yes,2,8.971934744770365,False
4476,186,Hh,Overshoot,No,1,13.119131433724888,57600
4477,186,Signal,Overshoot,No,1,8.015214990220713,57600
4478,186,Hh,SS,No,1,13.208113840331436,False
4479,186,Signal,SS,No,1,7.074839929742737,False
4480,186,Hh,Overshoot,No,0.5,12.83132807863528,57600
4481,186,Signal,Overshoot,No,0.5,4.877265644670331,57600
4482,186,Hh,SS,No,0.5,12.92087446597344,False
4483,186,Signal,SS,No,0.5,3.708160368773946,False
4484,186,Hh,Overshoot,No,2,13.401614931023417,57600
4485,186,Signal,Overshoot,No,2,12.07232593228565,57600
4486,186,Hh,SS,No,2,13.47951155904748,False
4487,186,Signal,SS,No,2,11.137236103488917,False
4488,187,Hh,Overshoot,Yes,1,30.201010492789294,6726
4489,187,Signal,Overshoot,Yes,1,17.833496313836065,6726
4490,187,Hh,SS,Yes,1,21.496243746460053,False
4491,187,Signal,SS,Yes,1,6.081650136219039,False
4492,187,Hh,Overshoot,Yes,0.5,27.043224657326846,6650
4493,187,Signal,Overshoot,Yes,0.5,10.678371730268665,7740
4494,187,Hh,SS,Yes,0.5,22.829096433184844,False
4495,187,Signal,SS,Yes,0.5,3.3048411034318406,False
4496,187,Hh,Overshoot,Yes,2,32.877786987830234,5269
4497,187,Signal,Overshoot,Yes,2,27.953497743460247,7097
4498,187,Hh,SS,Yes,2,19.944855921673735,False
4499,187,Signal,SS,Yes,2,13.03368081395837,False
4500,187,Hh,Overshoot,No,1,31.080924233418997,57600
4501,187,Signal,Overshoot,No,1,20.270169941749657,57600
4502,187,Hh,SS,No,1,31.242482156792235,False
4503,187,Signal,SS,No,1,16.10828884567742,False
4504,187,Hh,Overshoot,No,0.5,27.383154288010147,57600
4505,187,Signal,Overshoot,No,0.5,10.943282892989387,57600
4506,187,Hh,SS,No,0.5,27.637931905838002,False
4507,187,Signal,SS,No,0.5,7.157332721003229,False
4508,187,Hh,Overshoot,No,2,34.228799929655665,57600
4509,187,Signal,Overshoot,No,2,31.648182653679,57600
4510,187,Hh,SS,No,2,34.26589307439251,False
4511,187,Signal,SS,No,2,27.353449376694712,False
4512,188,Hh,Overshoot,Yes,1,26.814144398465203,17649
4513,188,Signal,Overshoot,Yes,1,29.596302591443646,17649
4514,188,Hh,SS,Yes,1,22.261134583887127,False
4515,188,Signal,SS,Yes,1,23.786055141391145,False
4516,188,Hh,Overshoot,Yes,0.5,26.231784650774657,10014
4517,188,Signal,Overshoot,Yes,0.5,21.313433692167024,17697
4518,188,Hh,SS,Yes,0.5,23.027128480562467,False
4519,188,Signal,SS,Yes,0.5,16.50179603406282,False
4520,188,Hh,Overshoot,Yes,2,27.318807923976806,9539
4521,188,Signal,Overshoot,Yes,2,38.015971962147866,17917
4522,188,Hh,SS,Yes,2,22.931770497136824,False
4523,188,Signal,SS,Yes,2,31.550227658323905,False
4524,188,Hh,Overshoot,No,1,26.84849702791469,57600
4525,188,Signal,Overshoot,No,1,30.09624103242308,57600
4526,188,Hh,SS,No,1,26.74192768815908,False
4527,188,Signal,SS,No,1,29.02778240284104,False
4528,188,Hh,Overshoot,No,0.5,26.253490911167006,57600
4529,188,Signal,Overshoot,No,0.5,21.714410553985587,57600
4530,188,Hh,SS,No,0.5,26.164378763545173,False
4531,188,Signal,SS,No,0.5,20.7229643707784,False
4532,188,Hh,Overshoot,No,2,27.359180858699887,57600
4533,188,Signal,Overshoot,No,2,38.50582093491254,57600
4534,188,Hh,SS,No,2,27.23294555794864,False
4535,188,Signal,SS,No,2,37.40878831469526,False
4536,189,Hh,Overshoot,Yes,1,12.77547932624627,7187
4537,189,Signal,Overshoot,Yes,1,6.027611148556943,7187
4538,189,Hh,SS,Yes,1,11.741062207115093,False
4539,189,Signal,SS,Yes,1,5.456823292834969,False
4540,189,Hh,Overshoot,Yes,0.5,12.369703340087383,1514
4541,189,Signal,Overshoot,Yes,0.5,3.324200619806021,11993
4542,189,Hh,SS,Yes,0.5,11.993746414412612,False
4543,189,Signal,SS,Yes,0.5,2.420745717626133,False
4544,189,Hh,Overshoot,Yes,2,13.212799011275607,2598
4545,189,Signal,Overshoot,Yes,2,9.959124089629213,6767
4546,189,Hh,SS,Yes,2,11.564233874440205,False
4547,189,Signal,SS,Yes,2,9.0486437457851,False
4548,189,Hh,Overshoot,No,1,12.775270131205772,57600
4549,189,Signal,Overshoot,No,1,6.568338341690847,57600
4550,189,Hh,SS,No,1,12.922347615660613,False
4551,189,Signal,SS,No,1,6.874712770917483,False
4552,189,Hh,Overshoot,No,0.5,12.369703340075517,1514
4553,189,Signal,Overshoot,No,0.5,2.9898367716840966,57600
4554,189,Hh,SS,No,0.5,12.412215659482442,False
4555,189,Signal,SS,No,0.5,2.9740471923587393,False
4556,189,Hh,Overshoot,No,2,13.22260614912463,57600
4557,189,Signal,Overshoot,No,2,10.771754666060218,57600
4558,189,Hh,SS,No,2,13.338471806919486,False
4559,189,Signal,SS,No,2,11.03366820768818,False
4560,190,Hh,Overshoot,Yes,1,27.788610553952026,10107
4561,190,Signal,Overshoot,Yes,1,16.835335063112538,10107
4562,190,Hh,SS,Yes,1,26.56337455970997,False
4563,190,Signal,SS,Yes,1,12.451068922226668,False
4564,190,Hh,Overshoot,Yes,0.5,27.642233806077883,2374
4565,190,Signal,Overshoot,Yes,0.5,10.951571791535343,11252
4566,190,Hh,SS,Yes,0.5,27.076067501533842,False
4567,190,Signal,SS,Yes,0.5,6.381342630939997,False
4568,190,Hh,Overshoot,Yes,2,27.946727980183354,2953
4569,190,Signal,Overshoot,Yes,2,24.7434311633301,10175
4570,190,Hh,SS,Yes,2,26.15168086368476,False
4571,190,Signal,SS,Yes,2,20.2015418987734,False
4572,190,Hh,Overshoot,No,1,27.788444585220105,57600
4573,190,Signal,Overshoot,No,1,17.349752037294607,57600
4574,190,Hh,SS,No,1,27.595110497701285,False
4575,190,Signal,SS,No,1,13.815291014293564,False
4576,190,Hh,Overshoot,No,0.5,27.64223009061365,2373
4577,190,Signal,Overshoot,No,0.5,10.299803783192374,57600
4578,190,Hh,SS,No,0.5,27.42017707152945,False
4579,190,Signal,SS,No,0.5,6.896199272782582,False
4580,190,Hh,Overshoot,No,2,27.951416565488657,3536
4581,190,Signal,Overshoot,No,2,25.678324087744187,57600
4582,190,Hh,SS,No,2,27.764527792692988,False
4583,190,Signal,SS,No,2,22.05201530086991,False
4584,191,Hh,Overshoot,Yes,1,,57600
4585,191,Signal,Overshoot,Yes,1,,57600
4586,191,Hh,SS,Yes,1,25.457900646250238,False
4587,191,Signal,SS,Yes,1,35.466873129777014,False
4588,191,Hh,Overshoot,Yes,0.5,,57600
4589,191,Signal,Overshoot,Yes,0.5,,57600
4590,191,Hh,SS,Yes,0.5,20.760503124733646,False
4591,191,Signal,SS,Yes,0.5,25.348764925744803,False
4592,191,Hh,Overshoot,Yes,2,35.21389035929327,5906
4593,191,Signal,Overshoot,Yes,2,58.0471374559528,9528
4594,191,Hh,SS,Yes,2,29.947963860971328,False
4595,191,Signal,SS,Yes,2,46.46798389533763,False
4596,191,Hh,Overshoot,No,1,,57600
4597,191,Signal,Overshoot,No,1,,57600
4598,191,Hh,SS,No,1,34.00113097200558,False
4599,191,Signal,SS,No,1,50.025824374752276,False
4600,191,Hh,Overshoot,No,0.5,,57600
4601,191,Signal,Overshoot,No,0.5,,57600
4602,191,Hh,SS,No,0.5,30.677483171953696,False
4603,191,Signal,SS,No,0.5,38.51808066456346,False
4604,191,Hh,Overshoot,No,2,36.440147602555754,57600
4605,191,Signal,Overshoot,No,2,62.488408914612165,57600
4606,191,Hh,SS,No,2,36.367272016997994,False
4607,191,Signal,SS,No,2,61.71388422853947,False
4608,192,Hh,Overshoot,Yes,1,22.472972314515772,10870
4609,192,Signal,Overshoot,Yes,1,17.659589921649655,10870
4610,192,Hh,SS,Yes,1,22.208047704846706,False
4611,192,Signal,SS,Yes,1,17.46560859397799,False
4612,192,Hh,Overshoot,Yes,0.5,20.398409863136294,8561
4613,192,Signal,Overshoot,Yes,0.5,9.855923138445377,11238
4614,192,Hh,SS,Yes,0.5,20.382713829320735,False
4615,192,Signal,SS,Yes,0.5,9.952078572907922,False
4616,192,Hh,Overshoot,Yes,2,24.350192643368302,8049
4617,192,Signal,Overshoot,Yes,2,25.831932399001488,11109
4618,192,Hh,SS,Yes,2,23.864841250461964,False
4619,192,Signal,SS,Yes,2,25.449319624624508,False
4620,192,Hh,Overshoot,No,1,22.588335197489897,57600
4621,192,Signal,Overshoot,No,1,17.9131508428423,57600
4622,192,Hh,SS,No,1,22.785074509337207,False
4623,192,Signal,SS,No,1,18.309468292642563,False
4624,192,Hh,Overshoot,No,0.5,20.46297265909992,57600
4625,192,Signal,Overshoot,No,0.5,10.040265259380902,57600
4626,192,Hh,SS,No,0.5,20.705914959397248,False
4627,192,Signal,SS,No,0.5,10.509996307428395,False
4628,192,Hh,Overshoot,No,2,24.490442360308705,57600
4629,192,Signal,Overshoot,No,2,26.09579835069016,57600
4630,192,Hh,SS,No,2,24.60174798703588,False
4631,192,Signal,SS,No,2,26.459958664735495,False
4632,193,Hh,Overshoot,Yes,1,,57600
4633,193,Signal,Overshoot,Yes,1,,57600
4634,193,Hh,SS,Yes,1,8.584970187486789,False
4635,193,Signal,SS,Yes,1,6.4430394986158035,False
4636,193,Hh,Overshoot,Yes,0.5,,57600
4637,193,Signal,Overshoot,Yes,0.5,,57600
4638,193,Hh,SS,Yes,0.5,8.626016347256424,False
4639,193,Signal,SS,Yes,0.5,3.6622884053321485,False
4640,193,Hh,Overshoot,Yes,2,,57600
4641,193,Signal,Overshoot,Yes,2,,57600
4642,193,Hh,SS,Yes,2,9.152345055376458,False
4643,193,Signal,SS,Yes,2,9.750738674657228,False
4644,193,Hh,Overshoot,No,1,,57600
4645,193,Signal,Overshoot,No,1,,57600
4646,193,Hh,SS,No,1,11.577628443813396,False
4647,193,Signal,SS,No,1,9.613457693635041,False
4648,193,Hh,Overshoot,No,0.5,,57600
4649,193,Signal,Overshoot,No,0.5,,57600
4650,193,Hh,SS,No,0.5,10.546869963418743,False
4651,193,Signal,SS,No,0.5,5.790786380098822,False
4652,193,Hh,Overshoot,No,2,,57600
4653,193,Signal,Overshoot,No,2,,57600
4654,193,Hh,SS,No,2,12.459398735845397,False
4655,193,Signal,SS,No,2,13.670477031012993,False
4656,194,Hh,Overshoot,Yes,1,36.74992795339412,11535
4657,194,Signal,Overshoot,Yes,1,40.046781624598374,11535
4658,194,Hh,SS,Yes,1,32.278528584473634,False
4659,194,Signal,SS,Yes,1,34.313089900842456,False
4660,194,Hh,Overshoot,Yes,0.5,35.11812393779245,7605
4661,194,Signal,Overshoot,Yes,0.5,28.435606315567682,11480
4662,194,Hh,SS,Yes,0.5,31.57085622074338,False
4663,194,Signal,SS,Yes,0.5,23.35587996066951,False
4664,194,Hh,Overshoot,Yes,2,37.93809614214502,7145
4665,194,Signal,Overshoot,Yes,2,51.83669016167044,11836
4666,194,Hh,SS,Yes,2,34.280827719080776,False
4667,194,Signal,SS,Yes,2,45.726472232464644,False
4668,194,Hh,Overshoot,No,1,37.0636990021025,43778
4669,194,Signal,Overshoot,No,1,41.44108802297501,43778
4670,194,Hh,SS,No,1,36.91977364070513,False
4671,194,Signal,SS,No,1,39.588918983822225,False
4672,194,Hh,Overshoot,No,0.5,35.33620393713299,57073
4673,194,Signal,Overshoot,No,0.5,29.636417511225076,57600
4674,194,Hh,SS,No,0.5,35.26743372666543,False
4675,194,Signal,SS,No,0.5,27.883302942570637,False
4676,194,Hh,Overshoot,No,2,38.30077627687524,57600
4677,194,Signal,Overshoot,No,2,53.4033346834693,57600
4678,194,Hh,SS,No,2,38.088717776522785,False
4679,194,Signal,SS,No,2,51.445327110255406,False
4680,195,Hh,Overshoot,Yes,1,,57600
4681,195,Signal,Overshoot,Yes,1,,57600
4682,195,Hh,SS,Yes,1,26.70903280436491,False
4683,195,Signal,SS,Yes,1,21.047190448371495,False
4684,195,Hh,Overshoot,Yes,0.5,,57600
4685,195,Signal,Overshoot,Yes,0.5,,57600
4686,195,Hh,SS,Yes,0.5,26.40986798418099,False
4687,195,Signal,SS,Yes,0.5,12.809976126646845,False
4688,195,Hh,Overshoot,Yes,2,,57600
4689,195,Signal,Overshoot,Yes,2,,57600
4690,195,Hh,SS,Yes,2,26.97727322101518,False
4691,195,Signal,SS,Yes,2,29.416015744776615,False
4692,195,Hh,Overshoot,No,1,,57600
4693,195,Signal,Overshoot,No,1,,57600
4694,195,Hh,SS,No,1,27.232949806402928,False
4695,195,Signal,SS,No,1,21.6208506847058,False
4696,195,Hh,Overshoot,No,0.5,,57600
4697,195,Signal,Overshoot,No,0.5,,57600
4698,195,Hh,SS,No,0.5,26.742023193960847,False
4699,195,Signal,SS,No,0.5,13.335444909072734,False
4700,195,Hh,Overshoot,No,2,,57600
4701,195,Signal,Overshoot,No,2,,57600
4702,195,Hh,SS,No,2,27.590418423083094,False
4703,195,Signal,SS,No,2,30.077206288236567,False
4704,196,Hh,Overshoot,Yes,1,25.449181389925002,5458
4705,196,Signal,Overshoot,Yes,1,11.707449051005469,5458
4706,196,Hh,SS,Yes,1,22.518144476684697,False
4707,196,Signal,SS,Yes,1,8.214724242624783,False
4708,196,Hh,Overshoot,Yes,0.5,24.551200752134406,5275
4709,196,Signal,Overshoot,Yes,0.5,4.961825981128172,7143
4710,196,Hh,SS,Yes,0.5,23.736460521578024,False
4711,196,Signal,SS,Yes,0.5,2.7930327199661917,False
4712,196,Hh,Overshoot,Yes,2,26.231708775115294,3751
4713,196,Signal,Overshoot,Yes,2,19.817034785668085,5305
4714,196,Hh,SS,Yes,2,21.283753088662465,False
4715,196,Signal,SS,Yes,2,14.682011573909193,False
4716,196,Hh,Overshoot,No,1,25.564561317013215,57600
4717,196,Signal,Overshoot,No,1,12.511433684881268,57600
4718,196,Hh,SS,No,1,25.542269970865775,False
4719,196,Signal,SS,No,1,12.756102084547038,False
4720,196,Hh,Overshoot,No,0.5,24.557484028134567,57600
4721,196,Signal,Overshoot,No,0.5,4.378037631068068,19501
4722,196,Hh,SS,No,0.5,24.55289620292126,False
4723,196,Signal,SS,No,0.5,4.6071365784000875,False
4724,196,Hh,Overshoot,No,2,26.474658040005565,57600
4725,196,Signal,Overshoot,No,2,20.928150309515914,57600
4726,196,Hh,SS,No,2,26.417046993208174,False
4727,196,Signal,SS,No,2,21.078464050897963,False
4728,197,Hh,Overshoot,Yes,1,,57600
4729,197,Signal,Overshoot,Yes,1,,57600
4730,197,Hh,SS,Yes,1,17.6416012908346,False
4731,197,Signal,SS,Yes,1,26.760926482559498,False
4732,197,Hh,Overshoot,Yes,0.5,,57600
4733,197,Signal,Overshoot,Yes,0.5,,57600
4734,197,Hh,SS,Yes,0.5,15.589130785575819,False
4735,197,Signal,SS,Yes,0.5,20.079695567993724,False
4736,197,Hh,Overshoot,Yes,2,,57600
4737,197,Signal,Overshoot,Yes,2,,57600
4738,197,Hh,SS,Yes,2,20.14052016183355,False
4739,197,Signal,SS,Yes,2,34.170695459638694,False
4740,197,Hh,Overshoot,No,1,,57600
4741,197,Signal,Overshoot,No,1,,57600
4742,197,Hh,SS,No,1,23.57822020887285,False
4743,197,Signal,SS,No,1,37.02780345151647,False
4744,197,Hh,Overshoot,No,0.5,,57600
4745,197,Signal,Overshoot,No,0.5,,57600
4746,197,Hh,SS,No,0.5,22.06710350795423,False
4747,197,Signal,SS,No,0.5,29.159046835254486,False
4748,197,Hh,Overshoot,No,2,,57600
4749,197,Signal,Overshoot,No,2,,57600
4750,197,Hh,SS,No,2,25.01650085947017,False
4751,197,Signal,SS,No,2,45.16059945482067,False
4752,198,Hh,Overshoot,Yes,1,,57600
4753,198,Signal,Overshoot,Yes,1,,57600
4754,198,Hh,SS,Yes,1,10.863156826709087,False
4755,198,Signal,SS,Yes,1,7.610353508417731,False
4756,198,Hh,Overshoot,Yes,0.5,,57600
4757,198,Signal,Overshoot,Yes,0.5,,57600
4758,198,Hh,SS,Yes,0.5,10.61089669175037,False
4759,198,Signal,SS,Yes,0.5,3.8183429688376407,False
4760,198,Hh,Overshoot,Yes,2,,57600
4761,198,Signal,Overshoot,Yes,2,,57600
4762,198,Hh,SS,Yes,2,11.341557286025818,False
4763,198,Signal,SS,Yes,2,11.645326330776399,False
4764,198,Hh,Overshoot,No,1,,57600
4765,198,Signal,Overshoot,No,1,,57600
4766,198,Hh,SS,No,1,14.042734016320225,False
4767,198,Signal,SS,No,1,11.57318166980501,False
4768,198,Hh,Overshoot,No,0.5,,57600
4769,198,Signal,Overshoot,No,0.5,,57600
4770,198,Hh,SS,No,0.5,12.200511634177388,False
4771,198,Signal,SS,No,0.5,6.318498212050983,False
4772,198,Hh,Overshoot,No,2,,57600
4773,198,Signal,Overshoot,No,2,,57600
4774,198,Hh,SS,No,2,15.820377928977365,False
4775,198,Signal,SS,No,2,16.881438795476726,False
4776,199,Hh,Overshoot,Yes,1,,57600
4777,199,Signal,Overshoot,Yes,1,,57600
4778,199,Hh,SS,Yes,1,10.346031878662899,False
4779,199,Signal,SS,Yes,1,7.56775008348373,False
4780,199,Hh,Overshoot,Yes,0.5,,57600
4781,199,Signal,Overshoot,Yes,0.5,,57600
4782,199,Hh,SS,Yes,0.5,11.144149983482237,False
4783,199,Signal,SS,Yes,0.5,4.753134815606316,False
4784,199,Hh,Overshoot,Yes,2,,57600
4785,199,Signal,Overshoot,Yes,2,,57600
4786,199,Hh,SS,Yes,2,10.092349162900547,False
4787,199,Signal,SS,Yes,2,10.912693969531176,False
4788,199,Hh,Overshoot,No,1,,57600
4789,199,Signal,Overshoot,No,1,,57600
4790,199,Hh,SS,No,1,12.92084519145071,False
4791,199,Signal,SS,No,1,10.560825098399718,False
4792,199,Hh,Overshoot,No,0.5,,57600
4793,199,Signal,Overshoot,No,0.5,,57600
4794,199,Hh,SS,No,0.5,12.659174734588177,False
4795,199,Signal,SS,No,0.5,6.652166416396099,False
4796,199,Hh,Overshoot,No,2,,57600
4797,199,Signal,Overshoot,No,2,,57600
4798,199,Hh,SS,No,2,13.208108794340077,False
4799,199,Signal,SS,No,2,14.645255342990396,False
4800,200,Hh,Overshoot,Yes,1,18.648457650868636,6643
4801,200,Signal,Overshoot,Yes,1,19.748220366225752,6643
4802,200,Hh,SS,Yes,1,17.511540112033146,False
4803,200,Signal,SS,Yes,1,19.178078358652655,False
4804,200,Hh,Overshoot,Yes,0.5,,57600
4805,200,Signal,Overshoot,Yes,0.5,,57600
4806,200,Hh,SS,Yes,0.5,17.185039863519577,False
4807,200,Signal,SS,Yes,0.5,13.643861649925825,False
4808,200,Hh,Overshoot,Yes,2,19.151690083518233,4277
4809,200,Signal,Overshoot,Yes,2,25.685758057143133,6795
4810,200,Hh,SS,Yes,2,18.183742294253733,False
4811,200,Signal,SS,Yes,2,24.92617587609466,False
4812,200,Hh,Overshoot,No,1,18.714233136200164,57600
4813,200,Signal,Overshoot,No,1,20.016635464057686,57600
4814,200,Hh,SS,No,1,18.75434407466919,False
4815,200,Signal,SS,No,1,20.38464008831103,False
4816,200,Hh,Overshoot,No,0.5,,57600
4817,200,Signal,Overshoot,No,0.5,,57600
4818,200,Hh,SS,No,0.5,18.14299365084628,False
4819,200,Signal,SS,No,0.5,14.57510211640674,False
4820,200,Hh,Overshoot,No,2,19.222783346424748,57600
4821,200,Signal,Overshoot,No,2,25.985147326298417,57600
4822,200,Hh,SS,No,2,19.21887524842421,False
4823,200,Signal,SS,No,2,26.56821138777127,False
4824,201,Hh,Overshoot,Yes,1,27.778130144553984,17448
4825,201,Signal,Overshoot,Yes,1,10.381648151684388,17448
4826,201,Hh,SS,Yes,1,27.59484221675264,False
4827,201,Signal,SS,Yes,1,6.9546978468106175,False
4828,201,Hh,Overshoot,Yes,0.5,27.600134396137193,57600
4829,201,Signal,Overshoot,Yes,0.5,7.253519431781328,57600
4830,201,Hh,SS,Yes,0.5,27.42017696106832,False
4831,201,Signal,SS,Yes,0.5,3.9610647056282886,False
4832,201,Hh,Overshoot,Yes,2,27.950081830123267,4848
4833,201,Signal,Overshoot,Yes,2,17.460266924309025,35805
4834,201,Hh,SS,Yes,2,27.76088828888153,False
4835,201,Signal,SS,Yes,2,13.901259173014225,False
4836,201,Hh,Overshoot,No,1,27.77825402904604,57600
4837,201,Signal,Overshoot,No,1,10.380316283711807,57600
4838,201,Hh,SS,No,1,27.595110497701285,False
4839,201,Signal,SS,No,1,6.955234291284484,False
4840,201,Hh,Overshoot,No,0.5,27.600134419626585,57600
4841,201,Signal,Overshoot,No,0.5,7.25351933845603,57600
4842,201,Hh,SS,No,0.5,27.42017707152945,False
4843,201,Signal,SS,No,0.5,3.9610648100464942,False
4844,201,Hh,Overshoot,No,2,27.950247986616162,57600
4845,201,Signal,Overshoot,No,2,17.46027574718522,13669
4846,201,Hh,SS,No,2,27.764527792692988,False
4847,201,Signal,SS,No,2,13.907580277719347,False
4848,202,Hh,Overshoot,Yes,1,12.249219508436624,6894
4849,202,Signal,Overshoot,Yes,1,6.92786706323335,6894
4850,202,Hh,SS,Yes,1,10.032110547071937,False
4851,202,Signal,SS,Yes,1,4.297030569272749,False
4852,202,Hh,Overshoot,Yes,0.5,11.79932904624927,1852
4853,202,Signal,Overshoot,Yes,0.5,4.864257524366693,9771
4854,202,Hh,SS,Yes,0.5,10.73578875141753,False
4855,202,Signal,SS,Yes,0.5,2.3687035068479076,False
4856,202,Hh,Overshoot,Yes,2,12.74099462794075,2398
4857,202,Signal,Overshoot,Yes,2,10.38976566458949,6133
4858,202,Hh,SS,Yes,2,9.565037900450605,False
4859,202,Signal,SS,Yes,2,7.469053450909428,False
4860,202,Hh,Overshoot,No,1,12.256293160252639,57600
4861,202,Signal,Overshoot,No,1,7.4447962393441856,57600
4862,202,Hh,SS,No,1,12.412406455098932,False
4863,202,Signal,SS,No,1,6.670314180680151,False
4864,202,Hh,Overshoot,No,0.5,11.799329045049447,1852
4865,202,Signal,Overshoot,No,0.5,4.467629724206802,57600
4866,202,Hh,SS,No,0.5,11.952642967425135,False
4867,202,Signal,SS,No,0.5,3.4722411214898443,False
4868,202,Hh,Overshoot,No,2,12.763261677591103,57600
4869,202,Signal,Overshoot,No,2,11.424856056344964,32253
4870,202,Hh,SS,No,2,12.922341623373697,False
4871,202,Signal,SS,No,2,10.657291855136464,False
4872,203,Hh,Overshoot,Yes,1,,57600
4873,203,Signal,Overshoot,Yes,1,,57600
4874,203,Hh,SS,Yes,1,17.49174140875718,False
4875,203,Signal,SS,Yes,1,22.17773657354857,False
4876,203,Hh,Overshoot,Yes,0.5,,57600
4877,203,Signal,Overshoot,Yes,0.5,,57600
4878,203,Hh,SS,Yes,0.5,15.145167670220815,False
4879,203,Signal,SS,Yes,0.5,15.291343535240557,False
4880,203,Hh,Overshoot,Yes,2,,57600
4881,203,Signal,Overshoot,Yes,2,,57600
4882,203,Hh,SS,Yes,2,20.39746190310308,False
4883,203,Signal,SS,Yes,2,29.71097304885012,False
4884,203,Hh,Overshoot,No,1,,57600
4885,203,Signal,Overshoot,No,1,,57600
4886,203,Hh,SS,No,1,22.203007856803964,False
4887,203,Signal,SS,No,1,28.432107095082742,False
4888,203,Hh,Overshoot,No,0.5,,57600
4889,203,Signal,Overshoot,No,0.5,,57600
4890,203,Hh,SS,No,0.5,19.6654749344451,False
4891,203,Signal,SS,No,0.5,20.520252854408753,False
4892,203,Hh,Overshoot,No,2,,57600
4893,203,Signal,Overshoot,No,2,,57600
4894,203,Hh,SS,No,2,24.319903732029758,False
4895,203,Signal,SS,No,2,36.44793508492674,False
4896,204,Hh,Overshoot,Yes,1,,57600
4897,204,Signal,Overshoot,Yes,1,,57600
4898,204,Hh,SS,Yes,1,13.912674398755868,False
4899,204,Signal,SS,Yes,1,10.122280786269641,False
4900,204,Hh,Overshoot,Yes,0.5,,57600
4901,204,Signal,Overshoot,Yes,0.5,,57600
4902,204,Hh,SS,Yes,0.5,13.981521032406164,False
4903,204,Signal,SS,Yes,0.5,5.34321475313385,False
4904,204,Hh,Overshoot,Yes,2,,57600
4905,204,Signal,Overshoot,Yes,2,,57600
4906,204,Hh,SS,Yes,2,14.26692825985917,False
4907,204,Signal,SS,Yes,2,15.343173030983124,False
4908,204,Hh,Overshoot,No,1,,57600
4909,204,Signal,Overshoot,No,1,,57600
4910,204,Hh,SS,No,1,17.48188759502871,False
4911,204,Signal,SS,No,1,14.351925247216656,False
4912,204,Hh,Overshoot,No,0.5,,57600
4913,204,Signal,Overshoot,No,0.5,,57600
4914,204,Hh,SS,No,0.5,16.218213533014676,False
4915,204,Signal,SS,No,0.5,8.37195238519918,False
4916,204,Hh,Overshoot,No,2,,57600
4917,204,Signal,Overshoot,No,2,,57600
4918,204,Hh,SS,No,2,18.447339680551053,False
4919,204,Signal,SS,No,2,20.161177218431618,False
4920,205,Hh,Overshoot,Yes,1,49.77987876926682,7940
4921,205,Signal,Overshoot,Yes,1,73.38918685690649,7940
4922,205,Hh,SS,Yes,1,30.412413943144628,False
4923,205,Signal,SS,Yes,1,42.73063474538541,False
4924,205,Hh,Overshoot,Yes,0.5,46.67772944777493,5041
4925,205,Signal,Overshoot,Yes,0.5,56.56786135000301,7576
4926,205,Hh,SS,Yes,0.5,24.03516193085386,False
4927,205,Signal,SS,Yes,0.5,29.512666303585306,False
4928,205,Hh,Overshoot,Yes,2,52.116248726529314,5407
4929,205,Signal,Overshoot,Yes,2,100.99757989674511,8905
4930,205,Hh,SS,Yes,2,37.375939284773,False
4931,205,Signal,SS,Yes,2,57.51130875286081,False
4932,205,Hh,Overshoot,No,1,51.92611120150259,57600
4933,205,Signal,Overshoot,No,1,82.11174420242514,57600
4934,205,Hh,SS,No,1,51.66659035761903,False
4935,205,Signal,SS,No,1,81.05162441187366,False
4936,205,Hh,Overshoot,No,0.5,48.47311696817514,57600
4937,205,Signal,Overshoot,No,0.5,63.05321255291369,57600
4938,205,Hh,SS,No,0.5,48.36078448305261,False
4939,205,Signal,SS,No,0.5,62.39406814014343,False
4940,205,Hh,Overshoot,No,2,54.35200983279507,55655
4941,205,Signal,Overshoot,No,2,100.99769670089489,7664
4942,205,Hh,SS,No,2,53.9659970923138,False
4943,205,Signal,SS,No,2,100.99989120006838,False
4944,206,Hh,Overshoot,Yes,1,,57600
